"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"WT_A"	"WT_B"	"WT_C"	"GCB_A"	"GCB_B"	"GCB_C"
"2700062C07Rik"	1032	-0.853278671340725	3.47636696308191	11.5412605466598	0.0110220319040673	0.0191537895971927	"2700062C07Rik"	2.97118647785054	3.01410277842037	3.01076669820552	3.76390786151037	3.71756311027221	4.03013452411157
"2700081O15Rik"	5173	-2.49434987851186	1.45682399932395	31.4437824933375	0.000736348295297847	0.00204753452867019	"2700081O15Rik"	0.202008780280706	-0.875012456357528	0.105056633498552	2.54029374179407	1.99381005946779	2.08035493027958
"2700097O09Rik"	5582	-0.529969269756899	4.32023281161831	8.2423081353192	0.0232687882201928	0.0367926011250525	"2700097O09Rik"	4.03894755896314	4.06858992838593	3.9953732545289	4.49940590715659	4.54609395109026	4.63683387818269
"2700099C18Rik"	1275	-3.14583614851867	4.07831448097322	162.57976808108	3.37232446535504e-06	5.88636285211164e-05	"2700099C18Rik"	1.91664086459367	1.677094379127	1.86320681673538	5.01533623326943	5.07791569614322	4.64931846187761
"2810001G20Rik"	901	-1.32594846765293	2.6292906522314	14.2505477425387	0.00659761320313586	0.0123167476078119	"2810001G20Rik"	1.79351755198805	2.03552216189271	1.69428973060469	2.90413134616211	3.5994061194483	2.7932562668036
"2810002D19Rik"	1484	0.426567219578592	4.01046778010666	3.66732356660382	0.0959176411621724	0.127855867530953	"2810002D19Rik"	4.23308970913083	4.12670290003394	4.25278722722196	3.72677082156135	3.5911739859518	4.00120592436235
"2810004N23Rik"	1382	-1.29889647445068	5.58829382594845	68.7283388826637	6.22824851523515e-05	0.00035287966358272	"2810004N23Rik"	4.81627736983492	4.8276856389282	4.76041763689488	6.30807066766681	6.11031759669604	5.82984756049241
"2810006K23Rik"	2880	-0.0327995451477337	3.91351172936579	0.0234654446026459	0.882461983662138	0.901863630111447	"2810006K23Rik"	3.85617357718088	3.91469902245441	3.92075170556366	3.81198209236956	3.92174108951997	4.04910294082161
"2810013P06Rik"	2028	0.807583490100918	5.38511038340936	17.7770236488829	0.00372060595967959	0.00753592670483908	"2810013P06Rik"	5.72326762086512	5.67385138355654	5.79555213115546	5.17320490779348	5.00542629661224	4.51250945273455
"2810021J22Rik"	5440	1.29555293312158	4.11712304381755	16.9180799592638	0.00424240733898471	0.00842827524192596	"2810021J22Rik"	4.60976467171031	4.77833708651881	4.44476441973869	3.69507591057297	3.45263989712651	2.62647143855478
"2810025M15Rik"	1194	-1.98261554731317	2.73137836999593	36.4058754549864	0.000472205220264254	0.00146599671740554	"2810025M15Rik"	1.61108056291005	1.471665682407	1.31177284723628	3.58178687818398	3.57456744484598	2.9827543217326
"2810039B14Rik"	1680	-1.83874028001979	1.77156403086491	12.3371729859523	0.00940491440978497	0.0166788369999318	"2810039B14Rik"	0.325668710011756	-0.0444454107275846	1.31177284723628	2.91517806008108	2.34662060171714	1.70314482352325
"2810403D21Rik"	1005	-0.107062792959999	2.0612961558144	0.057049894618594	0.817883822239782	0.847486041117588	"2810403D21Rik"	2.11823825056852	1.5258295999725	2.2911142561952	1.99126910912472	1.3417638121967	2.72412382849742
"2810408B13Rik"	16091	-2.50152436391256	3.19504436000061	17.5746932227675	0.00383576460951184	0.0077323907341603	"2810408B13Rik"	1.58656416844157	0.904226526998495	1.8829958748757	2.58248076658994	4.73727316879652	3.83628561438513
"2810408I11Rik"	713	-3.14038659267245	2.4248969490656	89.7242557307291	2.5659515728857e-05	0.000200432106787714	"2810408I11Rik"	0.202008780280706	0.105364068958266	0.461550634143414	3.16698071212436	3.50616106449168	3.13255040739558
"2810414N06Rik"	1468	-0.791510842929655	1.77849378852504	3.34711691081089	0.108886183141765	0.143248621339577	"2810414N06Rik"	1.40218753234001	1.72418567380481	0.789731704039585	1.88290793990144	2.64586737888012	1.60401176247349
"2810429I04Rik"	1740	-3.92754125916739	1.7175880822635	76.2745353596876	4.41347955651767e-05	0.000282379952483856	"2810429I04Rik"	-0.653883063374771	-1.18722800877273	-1.08140709690567	2.18626079410899	3.12787394653609	2.43785370896698
"2900060B14Rik"	597	0.810888820087209	2.98420020236392	6.77270085937093	0.0344742083374306	0.0519034139689038	"2900060B14Rik"	3.48382401070488	3.23340916178493	3.23520726742817	2.85907869963271	2.40414267182811	2.22081365651067
"2900060L22Rik"	27846	-10.4803379134987	2.43066774503152	58.5471014521534	0.000511790808142472	0.00156137732081856	"2900060L22Rik"	-3.0488798875306	-3.0488798875306	-3.0488798875306	1.71607464130753	4.33060712405673	3.21884346447364
"2900076A07Rik"	852	0.178918496136871	2.81524142592154	0.256752615532717	0.627520550441233	0.675603023300045	"2900076A07Rik"	2.87323784131671	2.72096554223895	3.08098263667385	2.18626079410899	3.15046025445201	2.67612370635584
"2900089D17Rik"	7715	2.44770005729366	2.24042659771936	50.7834769684063	0.000166359935693243	0.000682544133503848	"2900089D17Rik"	3.12380729327941	2.64957619027271	3.06374642773163	0.693156980953137	0.77148868551843	0.2653903944736
"2900093K20Rik"	591	-0.127057974663415	2.25159400709063	0.131751248852542	0.727055712905577	0.767036975569221	"2900093K20Rik"	1.99324768200553	2.21108308740575	2.33487771623543	2.75225159944763	2.1364094396687	1.8830536976643
"3000002C10Rik"	1279	-0.991160040022635	1.9578922182504	10.6037264559539	0.0134164628763411	0.0226944185526631	"3000002C10Rik"	1.40218753234001	1.1990938456878	1.60178473757475	2.49683583556101	2.34662060171714	2.25389102460779
"3110009E18Rik"	5423	-1.14056622833897	3.64411763058774	18.0630013060184	0.00356528161711929	0.00726786188186421	"3110009E18Rik"	3.01777489358321	3.13229017607636	2.75563407561322	4.31986096367643	3.81267908320253	4.14037522325384
"3110040N11Rik"	1275	-0.803423882714967	5.018955183244	27.4738402569059	0.00109844433534148	0.00278726757680368	"3110040N11Rik"	4.61583474472527	4.62858752249577	4.44476441973869	5.40832563918051	5.26030550066638	5.42402862548252
"3110045C21Rik"	1135	-3.2686308373759	2.35213071718162	79.6280707093004	3.82511879687907e-05	0.000257919912030267	"3110045C21Rik"	-0.249033449504539	0.174812254669384	0.294287066483882	3.50343773333568	3.17269840301504	2.90158882602487
"3110053B16Rik"	10144	0.265408167107512	4.28574746370862	1.44099824748718	0.268014557668905	0.320033219630607	"3110053B16Rik"	4.36867226704097	4.63783999423711	4.19062677449354	4.10995299121086	4.32565369610152	3.98159281998843
"3110056K07Rik"	1589	0.655106578617681	3.44463801920351	6.01766812082534	0.0430068185252906	0.0628811081684886	"3110056K07Rik"	3.60473008690105	3.8471685483492	3.72633096052614	2.82434121738404	3.10492840411426	3.28434417953216
"3110082I17Rik"	1909	-0.656593748245448	4.03916272252093	8.40839988513505	0.0223179478671234	0.0354766468027623	"3110082I17Rik"	3.6935038035813	3.54672154146167	3.78535503882209	4.49940590715659	4.3792278895403	4.07709599282809
"3110083C13Rik"	877	-2.41193166674786	1.92082011135108	26.4457592054457	0.00122775427291601	0.00303811203309438	"3110083C13Rik"	-0.437303478449304	0.862740332591748	0.407922275875905	2.63687716291461	3.04591527450659	2.22081365651067
"3110099E03Rik"	2644	-11.0605733174072	2.99635629993117	72.2814386951009	0.000306648197385721	0.00106422103758553	"3110099E03Rik"	-3.0488798875306	-3.0488798875306	-3.0488798875306	2.30859616900189	3.9922079044381	4.80806950006756
"3300002I08Rik"	21977	0.0601646448415422	4.07404944184199	0.0157958233703932	0.903425045482404	0.920097331149779	"3300002I08Rik"	3.90160103718341	4.08220988113158	4.30139198321463	2.63687716291461	4.15743467599981	4.68006528396736
"3300005D01Rik"	1281	-1.09643468138294	4.08480719759114	16.6838473576915	0.00440076432567368	0.00869798917776905	"3300005D01Rik"	3.30001560676109	3.34306677995538	3.65906152401229	4.90329847977735	4.36963394024643	4.2262151295167
"3425401B19Rik"	7104	-3.50357592154581	2.47685357191941	111.866913330758	1.21720369327814e-05	0.000126349828472179	"3425401B19Rik"	-0.163375962456806	0.105364068958266	0.105056633498552	3.19444399072965	3.31944852835449	3.57350820542613
"3830406C13Rik"	7994	-0.444705530604813	5.18903192071869	5.28268864538304	0.0541441915470634	0.0772322943438039	"3830406C13Rik"	4.95201921619576	4.92411347880614	4.97614453859031	5.01276733168294	5.44064802368893	5.66133328440258
"4430402I18Rik"	6564	-3.09959129848034	1.53974683346991	31.3682843334336	0.00074167205054646	0.00205792572176659	"4430402I18Rik"	-1.05544767120937	-0.211633077049818	-0.278759368953351	1.99126910912472	1.71950100559456	3.15022688376617
"4632404H12Rik"	2951	-0.104929992525772	1.81605638306177	0.0583655039567868	0.815841310974157	0.845977929321487	"4632404H12Rik"	1.95545268940425	1.97839914936462	1.25215479962526	2.32525562840423	1.08462231108804	1.92473168262966
"4632415L05Rik"	4114	1.01715040292446	3.18087962875047	7.22774265922035	0.0303741368070752	0.0464553244969983	"4632415L05Rik"	3.51013358235499	3.34306677995538	3.86711461531602	2.11139611723212	3.13921130041859	2.28622697886745
"4632427E13Rik"	669	1.094784147298	4.18112141580007	13.5341377339768	0.0075031064647728	0.0137246527139123	"4632427E13Rik"	4.68386446874457	4.69805161877784	4.47115160531584	3.71417629087899	3.83376613409516	2.85922688476928
"4632428C04Rik"	2428	0.334734262756617	2.09569765571532	0.731737516379064	0.41989885326472	0.474526684209668	"4632428C04Rik"	2.65480539132171	1.8778610411242	2.08444647195713	1.61129597242416	2.38522233924676	1.60401176247349
"4732471J01Rik"	4328	-1.31840841274438	1.67495457270069	10.3596425187141	0.0141473436408191	0.0238065264925111	"4732471J01Rik"	1.12417059878323	1.02197416492375	0.611421039901875	1.49830738675057	2.28670946962663	2.62647143855478
"4732491K20Rik"	3174	-0.137674754067533	1.21209775551442	0.0889324664372557	0.773969403278917	0.808116028590635	"4732491K20Rik"	0.863502318792473	1.41538866709195	1.09134929245795	1.76574192923253	1.3417638121967	0.2653903944736
"4831440D22Rik"	2220	-2.4816413614311	2.58553641744802	12.6924236596178	0.00878160246102683	0.0157326429502773	"4831440D22Rik"	1.01816590257077	0.479309039815343	1.28227175915418	2.39003388119458	2.15886354498598	4.4353106850204
"4831440E17Rik"	4677	-1.14532137909641	2.04072560292395	7.08547530801178	0.0315847598218525	0.0480834311691049	"4831440E17Rik"	1.01816590257077	1.41538866709195	1.69428973060469	1.69058471758895	2.62988205253768	2.96288701488753
"4833407H14Rik"	1214	-1.07361160931464	5.77972025742933	41.1037633292208	0.000324450528140776	0.00110848232335556	"4833407H14Rik"	5.1943747792915	5.18829123734897	5.05893871933612	6.49729377411808	6.15986303046092	5.94318902560448
"4833417C18Rik"	1319	0.411101944428275	1.52849270332295	1.40045495512536	0.274278938782959	0.326871567915374	"4833417C18Rik"	1.70518091234934	1.49900181459449	1.8829958748757	1.63821264853804	0.936534490659719	1.25773434119455
"4833420G17Rik"	3341	0.351586532652536	6.78605338497668	9.5169975756256	0.0171004622392972	0.0281298699621316	"4833420G17Rik"	6.82085463442717	7.00807086569845	7.01521625734795	6.67515012667708	6.5058710423095	6.61256740021179
"4833438C02Rik"	1788	1.01235522328747	2.26902243286271	5.43259855115861	0.0515918257324154	0.0740230543117265	"4833438C02Rik"	2.54457338749231	2.67376728105714	2.77694382372514	2.20438531624237	0.711992908701995	1.7502686764658
"4833439L19Rik"	4185	-0.795859120158006	7.01179846105495	50.1797562812353	0.000172840987694371	0.000700054581326764	"4833439L19Rik"	6.5089657320974	6.66461822799573	6.50250036927274	7.45671211971484	7.33291398696768	7.2705049791824
"4921511C10Rik"	1463	-1.06978843146612	1.91153878382769	6.36557855671135	0.0387701448882624	0.0575560907802054	"4921511C10Rik"	0.545116152379834	1.85688446817413	1.25215479962526	2.56855504589082	2.34662060171714	2.08035493027958
"4921517D16Rik"	8401	-2.89876803309935	1.83753431543489	37.0868349616428	0.000446090963556307	0.00140523529423409	"4921517D16Rik"	-0.340099513178093	0.423335234265714	-0.466327537633578	2.13047963461608	3.19459896297544	2.46635643390948
"4921522P10Rik"	4523	-0.657105445238701	1.57598626569344	3.71830760533784	0.0940449528889912	0.125700195199147	"4921522P10Rik"	1.01816590257077	1.16536691039507	1.47713254751462	1.92723377762159	2.09042479785236	1.49756097187071
"4921524J17Rik"	1595	-0.517187511473824	5.0023622304068	7.66230065701635	0.0270289570846211	0.041915406484569	"4921524J17Rik"	4.72094296772565	4.7444745979579	4.70312835544015	5.34846247479407	5.41755525189145	4.88925742409032
"4921525O09Rik"	3272	0.73553373376499	2.01757116153288	1.25492824550723	0.298618431776131	0.352391486961295	"4921525O09Rik"	2.41132436836123	2.19445772174145	2.36333281045967	-0.202859591190189	1.3417638121967	2.57504922602452
"4921531C22Rik"	1905	-0.548326911872481	4.07306026556479	7.22086427664046	0.0304312735596658	0.0465240111747384	"4921531C22Rik"	3.7387069179599	3.8471685483492	3.74266940023713	4.43562586857092	4.28540182808756	4.23452476125288
"4930402H24Rik"	8087	-0.699897336745144	5.15323910897604	1.50856792965926	0.258025586061576	0.309530462087927	"4930402H24Rik"	4.76803542947816	4.89611282953839	4.61120674792487	4.32401141121841	4.46281790355073	6.5033351748014
"4930403D09Rik"	1094	1.27844192430799	2.95053475406887	10.9969081772423	0.0123380998384149	0.0211182284287188	"4930403D09Rik"	3.4637721046743	3.33550458406748	3.5079538847735	1.37571209099769	2.54718550474584	2.37910116767416
"4930412F09Rik"	1327	-5.16873719267412	1.58694270043199	35.7929917554578	0.000497402895145537	0.00152501611043557	"4930412F09Rik"	-1.05544767120937	-2.13962254150972	-3.0488798875306	1.83717693364259	2.93319840567549	2.74753799434473
"4930412M03Rik"	3016	-0.0648174372419164	2.45720495497583	0.0279700597865561	0.871784209957455	0.892568833894232	"4930412M03Rik"	2.51888999452558	2.33760859007909	2.4049900305497	3.08130748547775	2.09042479785236	2.00464067126016
"4930413G21Rik"	1402	0.553290326491747	1.09198264014924	2.45106271900412	0.160281871354644	0.202700691330899	"4930413G21Rik"	1.19074649713547	1.32662986655784	1.42409101085301	0.792349950922504	1.08462231108804	0.389648085804712
"4930426D05Rik"	2112	-0.150362283652497	2.96023237330993	0.184613033959762	0.680016835493784	0.72418610112653	"4930426D05Rik"	2.80048895180152	3.15824209777558	2.64409157928465	3.48131008782565	2.67731628628621	2.7932562668036
"4930430F08Rik"	3993	0.0264676546251867	1.3063995862503	0.00262972266127129	0.960496871861545	0.967359162162955	"4930430F08Rik"	1.15784254777274	1.26427069016551	1.52829293779321	0.0585797621039877	1.41821155083636	1.92473168262966
"4930432K21Rik"	3172	0.117576398487067	2.31926289990189	0.0973053043718138	0.763935932574874	0.799442032563829	"4930432K21Rik"	2.24896577279862	2.48159797286329	2.39123750699744	2.23996524589209	1.59328918157606	2.74753799434473
"4930439A04Rik"	6444	-1.72139522449431	2.03824867990235	6.14258357737463	0.0414195546000914	0.0608760430200119	"4930439A04Rik"	1.08969394040723	1.09545132127724	0.871250491252914	1.34336339549678	1.65777483314739	3.79193165380625
"4930444A19Rik"	1806	2.47866792332707	1.73773955799802	40.5272392989141	0.000339043773160451	0.00114409192617733	"4930444A19Rik"	2.45260697751227	2.64957619027271	2.21508919619101	-0.0234130818980461	0.517195463789749	-0.377985989302681
"4930445E18Rik"	11198	-11.8188544299409	3.76309311229319	89.9119050395601	0.0001792202960501	0.000718487795818779	"4930445E18Rik"	-3.0488798875306	-3.0488798875306	-3.0488798875306	3.06155777360835	5.05415497451837	5.3494768226756
"4930445K14Rik"	1795	-0.461021133660509	3.25327451479899	1.98858771616992	0.20023446526983	0.246726647927447	"4930445K14Rik"	3.03599701595859	2.82183350385479	3.14793918769892	3.6692088920742	3.69469321873833	2.8805633343403
"4930451G09Rik"	2833	-2.61633415553564	3.27636646387753	6.30751854078995	0.0394382660426635	0.0583942085063709	"4930451G09Rik"	1.37381366708073	1.74716717090618	1.39682056402289	2.16790567424147	1.41821155083636	5.45990790786287
"4930453N24Rik"	5965	0.273445691479949	5.01912217791258	3.39994143425003	0.106592843451978	0.140630985425097	"4930453N24Rik"	5.17805793002944	5.15645538316923	5.11020919318421	4.90329847977735	4.95819823898447	4.7570690854918
"4930455D15Rik"	1616	-10.3710352545572	2.31201215104681	95.7816521143272	0.000153226432416323	0.000644564904965062	"4930455D15Rik"	-3.0488798875306	-3.0488798875306	-3.0488798875306	2.07245467522882	3.70235686859721	3.72273416471414
"4930480K23Rik"	3755	0.565935004425247	1.75713387179918	0.837557238354805	0.389745133395135	0.444360847033099	"4930480K23Rik"	2.15204733024383	1.81399354638378	2.01440307062619	-0.407839676063892	1.74940116934055	2.08035493027958
"4930481A15Rik"	2165	0.0510600892141245	3.13918034530587	0.0233511028349657	0.882746170192098	0.902082978584927	"4930481A15Rik"	3.19851157533183	2.93624642380919	3.32474949254611	3.56083741641943	2.88012881792607	2.74753799434473
"4930481B07Rik"	7228	0.578490101037864	2.18216911006352	2.08181047809043	0.191158066605315	0.236829285995828	"4930481B07Rik"	2.86306705576491	2.30700221894829	1.97806342839855	2.22228496288472	1.30196514636662	1.92473168262966
"4930502C15Rik"	38992	-1.41635337501171	4.1987002407332	6.95123715894142	0.0327849067781925	0.0496705972701584	"4930502C15Rik"	3.34455878650163	3.40939988462071	3.25811920880042	3.69507591057297	3.96060353965556	5.70683667976859
"4930503L19Rik"	3882	0.194384498311819	5.06191276976434	1.12967759023703	0.322219846830775	0.376203564417386	"4930503L19Rik"	4.99689688830957	5.36397093205467	5.07837929157362	4.75747715580707	5.14974182332832	4.95107068950749
"4930512B01Rik"	1421	-1.21788269124528	1.63266884689513	6.82096659827752	0.0340066163714462	0.0513006639201217	"4930512B01Rik"	0.383738410741688	1.1990938456878	1.15783732218234	1.24172340421091	2.40414267182811	2.46635643390948
"4930513N10Rik"	2803	-2.12338294557672	1.31575070816509	24.9114112174297	0.00145936442626354	0.00349427635460806	"4930513N10Rik"	-0.0825204603495696	0.174812254669384	0.0360309038508875	1.40735132954071	1.94296282960673	2.57504922602452
"4930522L14Rik"	5676	0.127537939323993	4.36252853474318	0.321042980677562	0.588217594783059	0.639446268796437	"4930522L14Rik"	4.07022938512149	4.67126691250068	4.46787948034931	4.34458641160405	4.35512232026431	4.18393351319912
"4930523C07Rik"	5391	1.78476667272846	7.20831602786825	159.522845040746	3.60119610677821e-06	6.12108942448317e-05	"4930523C07Rik"	7.8685510055725	7.82905150428968	7.82135264068274	6.29544398137816	5.85754445407542	5.97824909249203
"4930544F09Rik"	16178	1.36404010257015	3.38522055410661	8.25002999972092	0.0232234364852776	0.0367388079748189	"4930544F09Rik"	4.21720728900824	3.54672154146167	3.85714449251048	1.34336339549678	2.9590186474864	2.8805633343403
