"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"IFNg_A"	"IFNg_B"	"IFNg_C"	"WT_A"	"WT_B"	"WT_C"
"BC025920"	1890	0.217800818895962	1.9545793642552	0.845946235252181	0.381797659282993	0.702193988921877	"BC025920"	1.38271368361955	1.92901770020168	2.12796895639343	2.20071834204503	1.80628842638219	2.11328219352809
"BC028528"	2518	-0.208513683004838	4.71201052257396	4.13351710260812	0.072711053249109	0.376214656119366	"BC028528"	4.71743054027525	4.60268803452625	5.08358870028111	4.52038404659167	4.60107356889994	4.66624793380831
"BC029722"	1421	0.0927319467832564	4.45319092740283	0.790124811728369	0.397299649690211	0.711028315152149	"BC029722"	4.32200312837241	4.48659819203795	4.40380538418102	4.57472540269991	4.38664132498486	4.52873568424964
"BC031181"	1209	-0.0447001632822064	6.48371482370136	0.565701209743395	0.471268826475996	0.754869897414081	"BC031181"	6.38989662357177	6.55689849782636	6.56535029789724	6.43662285127818	6.42501601941164	6.51749216842976
"BC035044"	2612	-0.189770661717419	6.93921501176984	13.7227118932347	0.00492541234083934	0.130582259451087	"BC035044"	7.06151565971884	6.99712461630214	7.03327758229223	6.84124360446092	6.83944292069035	6.8423000890094
"BC037032"	4622	0.0562045346177817	1.33643440514672	0.0573503309941885	0.816122617753729	0.934590831809465	"BC037032"	1.32713399030026	1.21576204065178	1.38270373306514	1.2599079198894	1.53005231754543	1.29346280820952
"BC037704"	1993	0.485044712152618	2.01176374411623	5.34899261603385	0.0461499495041775	0.32157884236585	"BC037704"	1.74273174452682	2.33089289663568	0.993028017521093	2.2311131134273	2.50621548108755	1.83077174219191
"BC048403"	3130	-0.266423290776058	2.24414344552799	2.25450388585384	0.167620342463003	0.519771080669329	"BC048403"	2.21032248224323	2.51857098591467	2.34380498128756	1.83566235574299	2.25311254639836	2.19131165597708
"BC049352"	5050	0.0532957839413331	1.98731595860922	0.0410904864495067	0.843891866773653	0.94570973183462	"BC049352"	2.32825428271123	1.65657340910749	1.72811482796368	2.36048122009042	0.980966575024693	2.38970267795278
"BC049715"	4751	0.214216728752076	1.88105753804739	1.18896889774796	0.303993287838921	0.651623052067594	"BC049715"	2.03061199637406	1.46440392655623	1.78458989027582	2.27553731558284	1.78518479084968	1.85014537140126
"BC049762"	1295	0.889101224868109	0.874241791870335	9.47718446817276	0.0132414751815129	0.200840594768811	"BC049762"	0.11118259205865	0.349558139980946	0.672272921213237	1.47836122194691	1.01761901973711	1.20594347295104
"BC051142"	6120	0.0712944350969427	2.2938323198025	0.156918366162245	0.701277998446985	0.88263380536588	"BC051142"	2.16348820719059	2.19984706326469	2.38091118939208	2.08899140738353	2.1902836196277	2.65501235391787
"BC051226"	840	-0.449916340489078	1.19861693043151	3.21803470370565	0.106565799847169	0.43514287588683	"BC051226"	0.82369940776702	1.32041439703388	1.85660738931844	0.688648250133003	0.943358627411807	1.14450117042419
"BC055324"	3760	-0.0623321481815062	2.85723485239541	0.156367014267646	0.701773798120991	0.882778416481333	"BC055324"	2.87535066162128	2.83351644174607	2.94063425119544	2.54116023788642	2.94725088636651	2.96150666581856
"BC064078"	897	0.13823551083746	3.19787526992338	0.791958251418978	0.396774838763503	0.710418237266915	"BC064078"	3.04858624049185	3.06952833314008	3.25234162342408	3.3331811478227	3.40703582657122	3.03952414799142
"BC065397"	3229	0.477540198391153	2.71401600374979	9.04540926661652	0.0148484023827038	0.208603650574784	"BC065397"	2.58674984982878	2.30561873670833	2.48682571159827	2.85595273764993	2.81814326268766	3.11353820245682
"BC106179"	2649	-0.144150929964779	1.80957652966792	0.33456956455349	0.577228826579121	0.820626627701982	"BC106179"	1.86485851424472	1.82612839459928	1.874063734879	2.05541307054448	1.01761901973711	1.97893114355744
"BC147527"	3642	0.267541223869038	4.54171457583685	8.90984104259664	0.015402005666659	0.2112170907281	"BC147527"	4.39477329927085	4.41158613768034	4.40380538418102	4.67209976664808	4.66600916292295	4.67170269317518
"BE692007"	3685	0.14679602197823	4.0496145495979	1.60555132786613	0.237062174261277	0.589122126386377	"BE692007"	3.8757338238537	3.73676790993399	4.27174416923568	3.94604865856214	4.08804826919781	4.29425349212735
"Babam1"	3087	-0.0411012719022907	6.12120058186804	0.347274917866729	0.570218568659448	0.816405481117243	"Babam1"	6.07577172029349	6.29642787878072	6.04447342531143	6.09622353343041	6.09600651390661	6.10269903150084
"Babam2"	1460	0.0334955694618006	5.8688307871784	0.247089544906947	0.631100986491067	0.851165675836978	"Babam2"	5.87481022576065	5.771219444828	5.90708041488274	5.94856374122707	5.87662153653139	5.82891641352901
"Bach1"	6647	-0.0791800971436134	3.52571497207688	0.316031384636289	0.587788910728676	0.827718786915045	"Bach1"	3.41130735780155	3.46154799960831	3.77792537459915	3.62976010569646	3.16711191578762	3.61611383108485
"Bach2"	57622	0.478946212770383	8.19449712976773	66.819283501341	1.91401056437834e-05	0.00288046161298912	"Bach2"	8.0876415763067	7.6261132574267	8.06089604879077	8.41531368646583	8.22046688125968	8.57613157490094
"Bach2os"	1661	0.499511357724497	1.78358744302322	2.33853331669485	0.160713374211325	0.51046142517057	"Bach2os"	2.06499588797946	0.846715808716579	1.47711310602606	1.94971771689905	2.41298880693563	1.55192297429553
"Bad"	1521	-0.208214126134682	3.48164699445475	1.43113718336131	0.262276657615117	0.611275524626704	"Bad"	3.37750651810447	3.86773839955416	3.44569829873058	3.58339217502725	3.18333457336845	3.3082179418884
"Bag1"	1349	0.326059215080105	4.08764757887082	1.1498180698878	0.31161933966887	0.655284344367426	"Bag1"	4.31130114656159	3.74148774690683	3.27879600882755	3.85139128221263	5.16998272797373	3.20666360589805
"Bag3"	2595	0.148589383749082	3.41446867891067	0.934148239326841	0.359150407999044	0.686758606035963	"Bag3"	4.00974610472596	3.02376497997792	2.79244326181078	3.80162691672105	3.35785553069266	3.15307348517323
"Bag4"	4798	0.257982111109521	4.34530516224927	5.10161847852937	0.0504130620934478	0.332490929731857	"Bag4"	4.00532636251715	4.39670262850481	4.21465306287076	4.52345731275648	4.48153091288437	4.390019726908
"Bag5"	2655	-0.0476862755129394	5.06077656940122	0.324219844759011	0.583074306937377	0.824184565600186	"Bag5"	4.98320005676136	5.1909613794244	5.07229032575494	5.06906894289384	5.02898734605436	5.00773460563645
"Bag6"	4499	-0.171402213774158	5.73409712181394	6.34949474697254	0.032887191501525	0.283192330134308	"Bag6"	5.77448872815845	5.74089899085201	5.92916859801902	5.68185118458135	5.58305305901788	5.66765714535952
"Bahd1"	4897	-0.26276727620223	3.9801381590956	3.58990013265066	0.0908003891845843	0.407085836398857	"Bahd1"	4.25656700887786	4.00752962439913	4.03231982961254	3.64112292105077	3.81885157275769	4.04387151659744
"Baiap2"	7087	0.170927116518382	4.20471883172364	2.60764467133295	0.140959205578233	0.488029660663447	"Baiap2"	4.14044528783404	4.18779454617905	4.02061106371748	4.37823793872787	4.21183193256218	4.26928460536931
"Baiap2l1"	3248	-0.0213826403811736	3.00566874366138	0.0169410014126027	0.899317160652608	0.967083078845808	"Baiap2l1"	3.03130005980494	3.09187690838703	2.907110323565	2.95032086554248	2.77597580216849	3.22903511098972
"Bak1"	2023	-0.15570139213286	2.19196225590528	0.6215250973695	0.450835864609195	0.742086079416384	"Bak1"	2.19487937446539	2.46250060356564	2.09856924762373	2.38771965315365	2.05576889267131	1.85014537140126
"Bambi"	5682	-0.0425040261863394	3.89697951428614	0.143787246520631	0.713375257915067	0.888594269452843	"Bambi"	4.00974610472596	3.97983535097842	3.75455357583229	3.9822384847681	3.83947189688342	3.79670733383154
"Banf1"	1209	-0.119062346094369	7.01224641114817	4.87838676416897	0.0546913596924942	0.344413702180004	"Banf1"	7.02268074851853	7.08609097069666	7.10109464620131	6.98361274508204	6.95320325120532	6.91654347870255
"Bank1"	3510	0.153843779738826	10.1864462637888	8.18039522201008	0.018860228687253	0.230055084239882	"Bank1"	10.1585318662705	10.0139142187838	10.1473650607116	10.2580486955781	10.300407179065	10.2229555021183
"Banp"	5925	0.00326047307787401	5.46414712774307	0.00212616667666365	0.964233688984893	0.989933497171522	"Banp"	5.52255929635374	5.3462102805245	5.5148778846826	5.50034960594429	5.42660429465998	5.46738104433561
"Bap1"	3495	0.0750047924141928	7.29031642466853	2.13069725355092	0.178529911404455	0.53168969759826	"Bap1"	7.33287051349992	7.20960392540932	7.21292713073009	7.34234258448968	7.34801555185857	7.28992544747976
"Bard1"	5621	-0.0131496753528664	0.979722124346724	0.00263964545684153	0.960151956713726	0.98839450926791	"Bard1"	0.939421023831587	1.1029203339729	0.893827583751033	1.10440851270936	1.15557119756185	0.620500683820859
"Batf"	904	-0.104604102071498	4.86176877101498	1.56666145907898	0.242383317901975	0.594158293833294	"Batf"	4.93985350002223	4.85000109314926	4.94592514881218	4.750257652411	4.78771955752366	4.8839608815481
"Bax"	940	-0.151132110081404	6.60250589455322	6.92539438114421	0.0273868966116795	0.265567409897123	"Bax"	6.61035976729089	6.70982732176619	6.70540688328766	6.55097515227985	6.52387710836482	6.49843351102112
"Baz1a"	6286	0.107363503578288	6.64197797820993	0.700827545002763	0.424272521043598	0.726241755978334	"Baz1a"	6.67995476545194	6.46428734287368	6.57938540246446	6.45444478896255	7.04927116796579	6.536302331466
"Baz1b"	12498	0.0322813357604222	5.90818379034161	0.141930420323215	0.715136929731354	0.889706444731032	"Baz1b"	5.90240704988502	5.86719898491706	5.89430508125107	5.8662316347553	6.14238370413285	5.74860433496234
"Baz2a"	9757	0.00812900015050823	6.72653821228174	0.0214579342925537	0.886781361151713	0.961814153222207	"Baz2a"	6.75952834781879	6.62680428366644	6.775588777985	6.83259704546126	6.64523068992806	6.70871957379485
"Baz2b"	17168	0.0744293992021927	7.46990651567948	1.64104532151246	0.232345107376277	0.584394379237686	"Baz2b"	7.46708651705455	7.33590933017558	7.48946369252829	7.4136445865432	7.52909757097519	7.57248532708383
"Bbc3"	4005	0.0659083153699125	1.52944982069587	0.0571368229813406	0.816458041499903	0.934615804099661	"Bbc3"	2.03061199637406	1.59531762746458	0.672272921213237	1.47836122194691	1.76376786444468	1.34899202932001
"Bbip1"	2698	-0.111233986675139	4.28162137965746	1.00724245561511	0.341898039304395	0.673827915797295	"Bbip1"	4.31844461468721	4.22534315493634	4.43354372030835	4.10630404540058	3.9900085293553	4.53772506365184
"Bbs1"	5829	0.386054328289069	0.836182767283176	1.2969166228266	0.284310320818594	0.633139810774503	"Bbs1"	0.976020211377398	1.1029203339729	-0.490342368068934	1.19970410593486	0.904744021799385	0.830148780238646
"Bbs10"	2753	0.0870454591990508	1.39550681836384	0.108643612474004	0.749269000329789	0.906091422961358	"Bbs10"	0.863313646465647	1.53134519677588	1.56572200641668	1.55244543972627	1.34053396948233	1.37597518344051
"Bbs12"	10532	0.541547174308662	1.77736263278972	6.57944694242171	0.0305397854195128	0.274402168355135	"Bbs12"	1.29852000830729	1.55298606303509	1.60806579179077	2.08899140738353	1.84759157471447	2.11328219352809
"Bbs2"	3738	0.0828832670295034	3.68306425948822	0.437459821905049	0.524993511605495	0.78742231587943	"Bbs2"	3.54520994219967	3.66405229553328	3.70664248373689	3.82672366051719	3.61269111415848	3.72506134343072
"Bbs4"	2561	-0.0516243828048944	3.90508587074232	0.169569715742791	0.690171498898579	0.877711515500081	"Bbs4"	4.04892605358963	3.87204924590103	3.86343760464006	3.77092293141572	4.04430881170758	3.81160784815973
"Bbs9"	4133	-0.0739309110999454	5.40685499207106	1.02039877797775	0.338925429442418	0.671821395206763	"Bbs9"	5.51480636145067	5.39645342526213	5.4155555075621	5.4019202830186	5.42148449816067	5.28188001490313
"Bbx"	10759	0.174490826415021	5.99251422254421	5.17008857504517	0.0491854627547332	0.328129615660247	"Bbx"	5.98889636269369	5.72430475146742	5.98747150110032	6.0993162743691	6.09707726800263	6.02917490907375
"Bcap29"	2008	0.0839433139416569	5.64471144106065	1.51263791104639	0.250053024317513	0.601356402663383	"Bcap29"	5.57121521464067	5.55901667585842	5.67407589367462	5.60994358751903	5.72695323950374	5.71861415104907
"Bcap31"	1669	-0.0453122553411996	7.80105555555616	0.843150589590086	0.382551310584457	0.702336479032632	"Bcap31"	7.83776534667455	7.79907763497965	7.8310670285832	7.8535267759137	7.68427607034009	7.7940460196101
"Bcar3"	4135	-0.100268368476922	8.30325468759174	4.65645678807422	0.0594058461641076	0.3566184627247	"Bcar3"	8.35585286010431	8.37113833899195	8.32879910214044	8.28646879498175	8.29397774591764	8.17460249912849
"Bcas2"	1519	-0.122886693259176	6.46355313873817	4.80874074267751	0.0561185962893131	0.347941302193986	"Bcas2"	6.49372531830946	6.50441041424675	6.57004385344682	6.41609975650705	6.3289396983208	6.4548058262623
"Bcas3"	11043	0.0525179210038081	5.39024772522497	0.46489727276202	0.512582617961557	0.780014100714185	"Bcas3"	5.39996656996861	5.31804906059557	5.36860474966496	5.52968517233178	5.43170598639696	5.28188001490313
"Bcat1"	9087	0.213800203812435	2.08986504863219	1.33082343908698	0.278503913074679	0.626904301614098	"Bcat1"	2.04790637408274	1.79013408749527	2.09856924762373	2.31863435012251	2.09059153766033	2.16060442638251
"Bcat2"	3672	-0.187894336113317	5.38824566711448	7.10653011212407	0.0258971221604256	0.259865844925109	"Bcat2"	5.49602754302865	5.51145098779236	5.42594910742488	5.35266133961023	5.29468849639469	5.22365256551843
"Bccip"	2466	-0.0556789932118593	6.29062052187446	0.87466557730544	0.374187325013938	0.698089127028995	"Bccip"	6.385651953834	6.28273130317875	6.2844957822409	6.26179211842456	6.3041183461234	6.21996384733241
"Bcdin3d"	1271	-0.145484611345221	3.40519066910933	1.36886246130516	0.272188092177572	0.620034521752251	"Bcdin3d"	3.25627275167532	3.60829716706824	3.53070497743501	3.09780980734495	3.44116569183298	3.42263436577374
"Bckdha"	2179	-0.0737227893573262	5.20078883227803	0.786397053902807	0.398370098276231	0.711522121063136	"Bckdha"	5.2861608645538	5.36468359977093	5.04942461348516	5.18811178772124	5.16386410449293	5.12967242637893
"Bckdhb"	1769	-0.024779786036522	3.19613442471177	0.0289625722098742	0.868646403590641	0.954382717816284	"Bckdhb"	3.17988987744999	3.3361037438806	3.09747814099669	3.18578970321049	3.06574766673207	3.2870500263851
"Bckdk"	2857	0.0089970114658524	6.41889452937081	0.0195536534793244	0.891883873405642	0.963734417360151	"Bckdk"	6.46101554871777	6.44416140162207	6.33579282398787	6.3621903666596	6.4258684928825	6.47911970570297
"Bcl10"	1959	-0.0707845893136541	7.03088433192492	1.71985505407519	0.22232189502744	0.575166990324475	"Bcl10"	7.00949994737346	7.09025972011347	7.09598963988228	7.02377525823411	6.99516087915496	6.96510905235447
"Bcl11a"	8636	-0.0671336213005787	7.70331362518288	1.71674823945496	0.222705721486732	0.575539865152249	"Bcl11a"	7.70506766699973	7.65485650951512	7.84330477002218	7.7256054109074	7.57131592411202	7.70540978187114
"Bcl11b"	12880	1.39971873009	0.533872570459079	15.2838870305991	0.00359889463350253	0.112713489224398	"Bcl11b"	-0.0268417020378803	0.136750922883877	-1.02495750133177	1.07119123517598	0.943358627411807	1.14450117042419
"Bcl2"	7349	0.173632073593582	7.72947836401959	8.04874606030526	0.0195830891530279	0.234080713704723	"Bcl2"	7.65198086963175	7.63565247278206	7.62612566865151	7.70036773080901	7.97058187625439	7.76244113834678
"Bcl2a1b"	764	-0.313901718849477	6.55003610705592	29.3635779130724	0.000429101434541824	0.0310776713966916	"Bcl2a1b"	6.61471853953069	6.73666986003799	6.73973477089457	6.3936018987784	6.37821797383145	6.37930446446095
"Bcl2a1d"	796	-0.453802330682703	5.10451099880584	35.7247165711891	0.000212086459008732	0.0182048732369865	"Bcl2a1d"	5.23799993436485	5.4157755248023	5.27479183684563	4.80432314850248	4.96239280765369	4.8042561276683
"Bcl2l1"	7261	0.0983549891972393	3.60592614035117	0.687468472341074	0.42856287416444	0.729019320565479	"Bcl2l1"	3.75456382876279	3.57695191374091	3.31119609507993	3.81673729082581	3.72222928741432	3.39651775159442
"Bcl2l11"	9973	-0.0451611443252342	5.65009620282332	0.341635980595681	0.573307900030456	0.81859553223788	"Bcl2l11"	5.76144344717469	5.65470003312984	5.59469878953843	5.66246604624792	5.49155925126203	5.71993111790946
"Bcl2l12"	1492	-0.26341125927178	3.84214548559871	4.37789662313373	0.0660707550865579	0.367847970930803	"Bcl2l12"	3.70091008180747	4.14924249615226	4.01275209144074	3.5892703219741	3.64233288715171	3.85060618747568
"Bcl2l13"	6957	-0.0925989562430726	6.14663189429584	2.16143945193149	0.175735157683657	0.529131017164223	"Bcl2l13"	6.23901589034773	6.14524126262779	6.19008828622553	6.10753131623293	6.15580552980074	6.03341823247458
"Bcl2l2"	7753	-0.34027506320277	1.30080483952769	1.55243710892104	0.244370786599652	0.595660217735963	"Bcl2l2"	1.35519147072949	1.46440392655623	1.47711310602606	1.07119123517598	0.551798442502901	1.59848954830992
"Bcl3"	1846	0.564986522373593	5.36126926176414	6.51637075830889	0.0311623615711048	0.277015724295357	"Bcl3"	5.20946547353678	4.90151862214535	4.85214796098556	5.30166087665152	6.32162964004381	5.00125026185773
"Bcl6"	5043	-0.230785181312013	6.64397608580467	13.0535491947659	0.00567520698685223	0.139223204150604	"Bcl6"	6.6834170897062	6.71283460837241	6.85959344808369	6.60492269176216	6.40785990721261	6.55191551885495
"Bcl7a"	3809	-0.142285136198412	4.52059424508899	2.43689162210632	0.153096391396654	0.502405805387959	"Bcl7a"	4.53628926432564	4.56324372490585	4.66174943584004	4.39511436337898	4.37256145600276	4.56729145603998
"Bcl7b"	1666	-0.00880275418029951	6.24646259065734	0.0209080218589554	0.888230195264386	0.962178387658674	"Bcl7b"	6.36510186943519	6.14879871673429	6.23384484878963	6.29544125657641	6.23284152194225	6.19366344386902
"Bcl7c"	6558	0.0745441853301326	3.75340205394087	0.21691913302226	0.652511870649061	0.86271819129668	"Bcl7c"	4.01415234825684	3.66405229553328	3.36774342182525	3.87082613204971	4.19592833021815	3.1762848507941
